
----- BẢNG STATUS lúc 14:58:02 15/05/2026 -----
Tên file                         | Trang   | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_29052026.pdf | 16/51 | JIT-CHOICE | WH6_HN        | 260528KQT8BTFA |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 17/51 | JIT-CHOICE | WH6_HN        | 260528KRH00S1H |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 18/51 | JIT-CHOICE | WH6_HN        | 260528KSRU37BD |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 19/51 | JIT-CHOICE | WH6_HN        | 260528KSY756J4 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 20/51 | JIT-CHOICE | WH6_HN        | 260528KT4W965X |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 21/51 | JIT-CHOICE | WH6_HN        | 260528KTGWM221 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 22/51 | JIT-CHOICE | WH6_HN        | 260528KUGT26C7 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 23/51 | JIT-CHOICE | WH6_HN        | 260528KUJ1423E |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 24/51 | JIT-CHOICE | WH6_HN        | 260529KVF20X6V |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 25/51 | JIT-CHOICE | WH6_HN        | 260529KVQRFU4V |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 26/51 | JIT-CHOICE | WH6_HN        | 260529KVRSVXP8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 27/51 | JIT-CHOICE | WH6_HN        | 260529KVVJ2FKQ |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 28/51 | JIT-CHOICE | WH6_HN        | 260529KW9MP506 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 29/51 | JIT-CHOICE | WH6_HN        | 260529KWBNHMDX |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 30/51 | JIT-CHOICE | WH6_HN        | 260529KWN8KY4P |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 31/51 | JIT-CHOICE | WH6_HN        | 260529KWUD2X1B |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 32/51 | JIT-CHOICE | WH6_HN        | 260529KXF980CN |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 33/51 | JIT-CHOICE | WH6_HN        | 260529KY5PBRJT |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 34/51 | JIT-CHOICE | WH6_HN        | 260529M0H01VSK |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 35/51 | JIT-CHOICE | WH6_HN        | 260529M18WUG0N |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 36/51 | JIT-CHOICE | WH6_HN        | 260529M1DMGD2M |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 37/51 | JIT-CHOICE | WH6_HN        | 260529M1NTR3GE |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 38/51 | JIT-CHOICE | WH6_HN        | 260529M2EVUW1C |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 39/51 | JIT-CHOICE | WH6_HN        | 260529M2SVQTYA |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 40/51 | JIT-CHOICE | WH6_HN        | 260529M353BKJV |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 41/51 | JIT-CHOICE | WH6_HN        | 260529M3BTV6VJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 42/51 | JIT-CHOICE | WH6_HN        | 260529M6WG4HM1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 43/51 | JIT-CHOICE | WH6_HN        | 260529MJTC3EU9 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 44/51 | JIT-CHOICE | WH6_HN        | 260529MKAJX5D1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 45/51 | JIT-CHOICE | WH6_HN        | 260529MKQTCK1M |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 46/51 | JIT-CHOICE | WH6_HN        | 260529MMWFTSJH |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 47/51 | JIT-CHOICE | WH6_HN        | 260529MP1Y4A9V |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 48/51 | JIT-CHOICE | WH6_HN        | 260529MS0G5F82 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 49/51 | JIT-CHOICE | WH6_HN        | 260529MSVJGM1G |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 50/51 | JIT-CHOICE | WH6_HN        | 260529MTGHEVHS |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf | 51/51 | JIT-CHOICE | WH6_HN        | 260529MTT9A7TU |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:50:38 29/05/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_28052026.pdf  | 1/16  | JIT-CHOICE | WH6_HN        | 260528JSP9QHTV |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 2/16  | JIT-CHOICE | WH6_HN        | 260528K0UBQCXD |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 3/16  | JIT-CHOICE | WH6_HN        | 260528K3TQDB0Q |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 4/16  | JIT-CHOICE | WH6_HN        | 260528K5MW1T9N |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 5/16  | JIT-CHOICE | WH6_HN        | 260528K6GACJQS |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 6/16  | JIT-CHOICE | WH6_HN        | 260528K83CXDHP |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 7/16  | JIT-CHOICE | WH6_HN        | 260528K8G1CEKJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 8/16  | JIT-CHOICE | WH6_HN        | 260528K92YVCBJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 9/16  | JIT-CHOICE | WH6_HN        | 260528K97B3JE0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 10/16 | JIT-CHOICE | WH6_HN        | 260528K992DQR8 |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 11/16 | JIT-CHOICE | WH6_HN        | 260528KA4PF8WB |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 12/16 | JIT-CHOICE | WH6_HN        | 260528KADPFRDH |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 13/16 | JIT-CHOICE | WH6_HN        | 260528KBUDDTWX |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 14/16 | JIT-CHOICE | WH6_HN        | 260528KC7HJ6AS |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 15/16 | JIT-CHOICE | WH6_HN        | 260528KCCV9JGW |         | ✅Hoàn Thành
air_waybill_WH6_HN_28052026.pdf  | 16/16 | JIT-CHOICE | WH6_HN        | 260528KDUTBYSY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 1/23  | JIT-CHOICE | WH6_HCM       | 260527H42UAVCB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 2/23  | JIT-CHOICE | WH6_HCM       | 260528JR63NFX6 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 3/23  | JIT-CHOICE | WH6_HCM       | 260528JUVV0CKY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 4/23  | JIT-CHOICE | WH6_HCM       | 260528JXESP6AB |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 5/23  | JIT-CHOICE | WH6_HCM       | 260528K02Q15J0 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 6/23  | JIT-CHOICE | WH6_HCM       | 260528K0R0VJKD |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 7/23  | JIT-CHOICE | WH6_HCM       | 260528K0UGF8WR |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 8/23  | JIT-CHOICE | WH6_HCM       | 260528K16QXC6P |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 9/23  | JIT-CHOICE | WH6_HCM       | 260528K1RBJ4RM |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 10/23 | JIT-CHOICE | WH6_HCM       | 260528K1T5SJ4T |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 11/23 | JIT-CHOICE | WH6_HCM       | 260528K28UWM1N |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 12/23 | JIT-CHOICE | WH6_HCM       | 260528K377QKSY |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 13/23 | JIT-CHOICE | WH6_HCM       | 260528K3C18C5H |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 14/23 | JIT-CHOICE | WH6_HCM       | 260528K3S6SH24 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 15/23 | JIT-CHOICE | WH6_HCM       | 260528K4QFPTKR |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 16/23 | JIT-CHOICE | WH6_HCM       | 260528K4WP21MH |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 17/23 | JIT-CHOICE | WH6_HCM       | 260528K550N2FJ |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 18/23 | JIT-CHOICE | WH6_HCM       | 260528K55A8GEM |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 19/23 | JIT-CHOICE | WH6_HCM       | 260528K5JHMU8H |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 20/23 | JIT-CHOICE | WH6_HCM       | 260528K62D24AG |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 21/23 | JIT-CHOICE | WH6_HCM       | 260528K685YUVT |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 22/23 | JIT-CHOICE | WH6_HCM       | 260528KBTJPNH9 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_28052026.pdf | 23/23 | JIT-CHOICE | WH6_HCM       | 260528KDQE34WF |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:01:43 29/05/2026 -----
Tên file                                                     | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá         | Trạng thái  
22856-222-CONG TY CP HA THANH LONG AN 1_TRUONG CONG DINH.pdf | 1/1   | COOPFOOD | MN_MT_CF277   | 101597879-00 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_CT KDC HUNG PHU.pdf  | 1/1   | COOPFOOD | MN_MT_CF9423  | 101596834-00 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_PHU XUAN.pdf         | 1/1   | COOPFOOD | MN_MT_CF256   | 101596891-00 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_VANH DAI.pdf         | 1/1   | COOPFOOD | MN_MT_CF657   | 101596777-00 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_SAVIMEX.pdf          | 1/1   | COOPFOOD | MN_MT_CF2018  | 101598092-00 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_THE GARDEN MALL.pdf  | 1/1   | COOPFOOD | MN_MT_CF2098  | 101597946-00 | Có 1 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 09:52:47 29/05/2026 -----
Tên file                         | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
winp cần thơ PO4190260322.pdf    | 1/1   | Winmart  | MN_MT_WIN1352 | 4190260322 | Đúng giá | ✅Hoàn Thành
wint bình dương PO4190296463.pdf | 1/1   | Winmart  | MN_MT_WIN1355 | 4190296463 | Đúng giá | ✅Hoàn Thành
wint đà nẵng PO4901299107.pdf    | 1/2   | Winmart  | MN_MT_WIN1326 | 4901299107 | Đúng giá | ✅Hoàn Thành
wint bình dương PO4190296799.pdf | 1/1   | Winmart  | MN_MT_WIN1355 | 4190296799 | Đúng giá | ✅Hoàn Thành
Purchase Order (4501805562).PDF  | 1/1   | Emart    | EMART GO VAP  | 4501805562 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 10:11:08 29/05/2026 -----
Tên file | Trang | Hệ thống | Mã khách hàng | PO | Đơn giá | Trạng thái
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 10:46:20 29/05/2026 -----
Tên file                        | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
Purchase Order (4501805688).PDF | 1/1   | Emart    | EMART GO VAP  | 4501805688 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 11:16:52 29/05/2026 -----
Tên file           | Trang | Hệ thống | Mã khách hàng | PO           | Đơn giá  | Trạng thái 
22358-ha thanh.pdf | 1/1   | COOP     | MN_MT_cop147  | 101722693-00 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 13:24:04 29/05/2026 -----
Tên file                         | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
wint đà nẵng PO4901299233.pdf    | 1/1   | Winmart  | MN_MT_WIN1326 | 4901299233 | Đúng giá | ✅Hoàn Thành
wint bình dương PO4190334208.pdf | 1/1   | Winmart  | MN_MT_WIN1355 | 4190334208 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 14:44:39 29/05/2026 -----
Tên file                           | Trang | Hệ thống | Mã khách hàng | PO                 | Đơn giá         | Trạng thái  
LOTTE NHA TRANG_20260529143938.pdf | 1/1   | Lotte    | MN_MT_lot1013 | 260529-01013-00018 | Có 2 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 14:48:24 29/05/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_29052026.pdf  | 1/34  | JIT-CHOICE | WH6_HN        | 260529MW2NRHM7 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 2/34  | JIT-CHOICE | WH6_HN        | 260529MWXR6PRF |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 3/34  | JIT-CHOICE | WH6_HN        | 260529MXBM4EY1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 4/34  | JIT-CHOICE | WH6_HN        | 260529MXD7KMEK |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 5/34  | JIT-CHOICE | WH6_HN        | 260529N10H5VXQ |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 6/34  | JIT-CHOICE | WH6_HN        | 260529N19RU9YW |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 7/34  | JIT-CHOICE | WH6_HN        | 260529N1X52QP1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 8/34  | JIT-CHOICE | WH6_HN        | 260529N3EMS19U |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 9/34  | JIT-CHOICE | WH6_HN        | 260529N3K1UP3X |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 10/34 | JIT-CHOICE | WH6_HN        | 260529N3VSS6SE |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 11/34 | JIT-CHOICE | WH6_HN        | 260529N5T0HMKJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 12/34 | JIT-CHOICE | WH6_HN        | 260529N5VHMC3J |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 13/34 | JIT-CHOICE | WH6_HN        | 260529N61X7D85 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 14/34 | JIT-CHOICE | WH6_HN        | 260529N647Q7FH |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 15/34 | JIT-CHOICE | WH6_HN        | 260529N6MAPJ8H |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 16/34 | JIT-CHOICE | WH6_HN        | 260529N7DBS4GP |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 17/34 | JIT-CHOICE | WH6_HN        | 260529N7JEV8EY |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 18/34 | JIT-CHOICE | WH6_HN        | 260529N7KEBAT3 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 19/34 | JIT-CHOICE | WH6_HN        | 260529N7Y46KKD |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 20/34 | JIT-CHOICE | WH6_HN        | 260529N9AJMUKV |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 21/34 | JIT-CHOICE | WH6_HN        | 260529N9E185JX |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 22/34 | JIT-CHOICE | WH6_HN        | 260529N9NNDJSU |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 23/34 | JIT-CHOICE | WH6_HN        | 260529NA4DDH1X |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 24/34 | JIT-CHOICE | WH6_HN        | 260529NAXX60KM |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 25/34 | JIT-CHOICE | WH6_HN        | 260529NAYXP5MJ |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 26/34 | JIT-CHOICE | WH6_HN        | 260529NBP8VX5A |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 27/34 | JIT-CHOICE | WH6_HN        | 260529NBUJN32B |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 28/34 | JIT-CHOICE | WH6_HN        | 260529NBV1XJ37 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 29/34 | JIT-CHOICE | WH6_HN        | 260529NC4PGD1U |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 30/34 | JIT-CHOICE | WH6_HN        | 260529NE12PG5D |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 31/34 | JIT-CHOICE | WH6_HN        | 260529NE7AWNAF |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 32/34 | JIT-CHOICE | WH6_HN        | 260529NE97XNV7 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 33/34 | JIT-CHOICE | WH6_HN        | 260529NEUHGURW |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 34/34 | JIT-CHOICE | WH6_HN        | 260529NEXY7VH3 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 1/6   | JIT-CHOICE | WH6_HCM       | 260529N087V68E |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 2/6   | JIT-CHOICE | WH6_HCM       | 260529N2SXUVKP |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 3/6   | JIT-CHOICE | WH6_HCM       | 260529N2X3D681 |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 4/6   | JIT-CHOICE | WH6_HCM       | 260529N55XSA8F |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 5/6   | JIT-CHOICE | WH6_HCM       | 260529N57Q26PA |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 6/6   | JIT-CHOICE | WH6_HCM       | 260529NGJVHQBW |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 15:44:17 29/05/2026 -----
Tên file                                                    | Trang | Hệ thống | Mã khách hàng | PO                 | Đơn giá         | Trạng thái  
Lotte nam sg_20260529150513.pdf                             | 1/1   | Lotte    | MN_MT_LOT1001 | 260529-01001-00258 | Có 1 mã sai giá | ⚠️Hoàn Thành
22856-222-CONG TY CP HA THANH LONG AN 1_KDC THANH NIEN.pdf  | 1/1   | COOPFOOD | MN_MT_CF2028  | 101728736-00       | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_VAN KIEP 31.pdf     | 1/1   | COOPFOOD | MN_MT_CF2064  | 101728841-00       | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_HAU LAN.pdf         | 1/1   | COOPFOOD | MN_MT_CF2034  | 101728885-00       | Đúng giá        | ✅Hoàn Thành 
Lotte vũng tàu_20260529150434.pdf                           | 1/1   | Lotte    | MN_MT_LOT1009 | 260529-01009-00018 | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_TON THAT THUYET.pdf | 1/1   | COOPFOOD | MN_MT_CF279   | 101728307-00       | Đúng giá        | ✅Hoàn Thành 
22856-222-CONG TY CP HA THANH LONG AN 1_HIEP BINH.pdf       | 1/1   | COOPFOOD | MN_MT_CF238   | 101728344-00       | Có 2 mã sai giá | ⚠️Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:26:58 30/05/2026 -----
Tên file                                  | Trang | Hệ thống | Mã khách hàng  | PO            | Đơn giá         | Trạng thái  
PO20260529204725.pdf                      | 1/1   | Winmart  | MB_MT_WIM1331  | 4190373596    | Đúng giá        | ✅Hoàn Thành 
PO20260529204731.pdf                      | 1/2   | Winmart  | MB_MT_WIM1336  | 4190373512    | Có 1 mã sai giá | ⚠️Hoàn Thành
PO20260529204720.pdf                      | 1/1   | Winmart  | MB_MT_WIM1323  | 4190373677    | Đúng giá        | ✅Hoàn Thành 
PO20260529204715.pdf                      | 1/2   | Winmart  | MB_MT_WIM1389  | 4190373796    | Có 1 mã sai giá | ⚠️Hoàn Thành
PO20260529204742.pdf                      | 1/2   | Winmart  | MB_MT_WIM1649  | 4190373334    | Đúng giá        | ✅Hoàn Thành 
PO20260529204736.pdf                      | 1/2   | Winmart  | MB_MT_WIM1389  | 4190373397    | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 2/7   | BigC     | GO! THANG LONG | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 3/7   | BigC     | GO! VINH       | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 4/7   | BigC     | GO! NAM DINH   | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 5/7   | BigC     | GO! LONG BIEN  | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 6/7   | BigC     | GO! HA NAM     | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
802_NORTHDC_Q06_3005382_2622056311286.pdf | 7/7   | BigC     | GO! YEN BAI    | 2622056311286 | Đúng giá        | ✅Hoàn Thành 
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:39:32 30/05/2026 -----
Tên file                      | Trang | Hệ thống | Mã khách hàng | PO         | Đơn giá  | Trạng thái 
winp đà nẵng PO4901299231.pdf | 1/1   | Winmart  | MN_MT_WIN1326 | 4901299231 | Đúng giá | ✅Hoàn Thành
winp cần thơ PO4190373975.pdf | 1/1   | Winmart  | MN_MT_WIN1352 | 4190373975 | Đúng giá | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:40:45 30/05/2026 -----
Tên file | Trang | Hệ thống | Mã khách hàng | PO | Đơn giá | Trạng thái
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:42:23 30/05/2026 -----
Tên file                         | Trang | Hệ thống   | Mã khách hàng | PO             | Đơn giá | Trạng thái 
air_waybill_WH6_HN_29052026.pdf  | 1/16  | JIT-CHOICE | WH6_HN        | 260529N3JS8U1R |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 2/16  | JIT-CHOICE | WH6_HN        | 260529N5XAVXP2 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 3/16  | JIT-CHOICE | WH6_HN        | 260529NH5MAJU9 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 4/16  | JIT-CHOICE | WH6_HN        | 260529NJC4GVDE |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 5/16  | JIT-CHOICE | WH6_HN        | 260529NJFBGWMH |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 6/16  | JIT-CHOICE | WH6_HN        | 260529NM7M2RPM |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 7/16  | JIT-CHOICE | WH6_HN        | 260529NMV19GAU |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 8/16  | JIT-CHOICE | WH6_HN        | 260529NP7MH2Q5 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 9/16  | JIT-CHOICE | WH6_HN        | 260529NPWWV6F1 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 10/16 | JIT-CHOICE | WH6_HN        | 260529NQ5CAR7W |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 11/16 | JIT-CHOICE | WH6_HN        | 260529NR2XC5N0 |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 12/16 | JIT-CHOICE | WH6_HN        | 260529NRJ0WN0W |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 13/16 | JIT-CHOICE | WH6_HN        | 260529NS8VC29K |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 14/16 | JIT-CHOICE | WH6_HN        | 260529NT7HQAUY |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 15/16 | JIT-CHOICE | WH6_HN        | 260529NWX4C28C |         | ✅Hoàn Thành
air_waybill_WH6_HN_29052026.pdf  | 16/16 | JIT-CHOICE | WH6_HN        | 260529NX2KENBX |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 1/3   | JIT-CHOICE | WH6_HCM       | 260529NM0VHT4D |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 2/3   | JIT-CHOICE | WH6_HCM       | 260529NN0YN83W |         | ✅Hoàn Thành
air_waybill_WH6_HCM_29052026.pdf | 3/3   | JIT-CHOICE | WH6_HCM       | 260529NQX4TQAE |         | ✅Hoàn Thành
----- Kết thúc bảng -----

----- BẢNG STATUS lúc 08:44:54 30/05/2026 -----
